"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Memory","Network Performance","Cache Engine","Storage Media","Transfer Type","usageType","operation","Normalization Size Factor","Region Code","serviceName","SSD"
"RU8W8FJ92QF22P4P","HU7G6KETJZ","RU8W8FJ92QF22P4P.HU7G6KETJZ.6YS6EN2CT7","Reserved","Redis, cache.t3.micro reserved instance applied","2019-11-01","0","Inf","Hrs","0.0080000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t3.micro","Yes","Standard","2","0.5 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t3.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"RU8W8FJ92QF22P4P","HU7G6KETJZ","RU8W8FJ92QF22P4P.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2019-11-01",,,"Quantity","71","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t3.micro","Yes","Standard","2","0.5 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t3.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"RU8W8FJ92QF22P4P","JRTCKXETXF","RU8W8FJ92QF22P4P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.025 per T3 Micro Cache node-hour (or partial hour) running Redis","2024-10-01","0","Inf","Hrs","0.0250000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t3.micro","Yes","Standard","2","0.5 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t3.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"RU8W8FJ92QF22P4P","NQ3QZPMQV9","RU8W8FJ92QF22P4P.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Redis, cache.t3.micro reserved instance applied","2019-11-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t3.micro","Yes","Standard","2","0.5 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t3.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"RU8W8FJ92QF22P4P","NQ3QZPMQV9","RU8W8FJ92QF22P4P.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2019-11-01",,,"Quantity","297","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t3.micro","Yes","Standard","2","0.5 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t3.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"RYFF8HQWNV8QS6TJ","JRTCKXETXF","RYFF8HQWNV8QS6TJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.619 per Gen Purpose M4.10xlarge node hour running Memcached","2024-10-01","0","Inf","Hrs","4.6190000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","80","ap-southeast-1","Amazon ElastiCache",
"RYFF8HQWNV8QS6TJ","VG8YD49WWM","RYFF8HQWNV8QS6TJ.VG8YD49WWM.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.10xlarge reserved instance applied","2016-09-30","0","Inf","Hrs","1.1250000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","80","ap-southeast-1","Amazon ElastiCache",
"RYFF8HQWNV8QS6TJ","VG8YD49WWM","RYFF8HQWNV8QS6TJ.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","18475","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","80","ap-southeast-1","Amazon ElastiCache",
"RYFF8HQWNV8QS6TJ","YTVHEVGPBZ","RYFF8HQWNV8QS6TJ.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.10xlarge reserved instance applied","2016-09-30","0","Inf","Hrs","1.7020000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","80","ap-southeast-1","Amazon ElastiCache",
"RYFF8HQWNV8QS6TJ","YTVHEVGPBZ","RYFF8HQWNV8QS6TJ.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","9320","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","80","ap-southeast-1","Amazon ElastiCache",
"RZNNJCS7DCQXATNS","JRTCKXETXF","RZNNJCS7DCQXATNS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.584 per  Extra Large Cache node-hour (or partial hour) running Memcached","2024-10-01","0","Inf","Hrs","0.5840000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m1.xlarge","No","Standard","4","14.6 GiB","High","Memcached",,,"APS1-NodeUsage:cache.m1.xlarge","CreateCacheCluster:0001","8","ap-southeast-1","Amazon ElastiCache",
"S2E8AK9VA8R5JGCK","JRTCKXETXF","S2E8AK9VA8R5JGCK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.231 per Gen Purpose M4.large node hour running Redis","2024-10-01","0","Inf","Hrs","0.2310000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Redis",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","4","ap-southeast-1","Amazon ElastiCache",
"S2E8AK9VA8R5JGCK","VG8YD49WWM","S2E8AK9VA8R5JGCK.VG8YD49WWM.6YS6EN2CT7","Reserved","Redis, cache.m4.large reserved instance applied","2016-07-31","0","Inf","Hrs","0.0560000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Redis",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","4","ap-southeast-1","Amazon ElastiCache",
"S2E8AK9VA8R5JGCK","VG8YD49WWM","S2E8AK9VA8R5JGCK.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2016-07-31",,,"Quantity","923","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Redis",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","4","ap-southeast-1","Amazon ElastiCache",
"S2E8AK9VA8R5JGCK","YTVHEVGPBZ","S2E8AK9VA8R5JGCK.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m4.large reserved instance applied","2016-07-31","0","Inf","Hrs","0.0850000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Redis",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","4","ap-southeast-1","Amazon ElastiCache",
"S2E8AK9VA8R5JGCK","YTVHEVGPBZ","S2E8AK9VA8R5JGCK.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-07-31",,,"Quantity","466","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Redis",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","4","ap-southeast-1","Amazon ElastiCache",
"S74R6HTK2PAKKG4T","JRTCKXETXF","S74R6HTK2PAKKG4T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.022 per T2 Micro Cache node-hour (or partial hour) running Redis","2024-10-01","0","Inf","Hrs","0.0220000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.micro","Yes","Standard","1","0.555 GiB","Low to Moderate","Redis",,,"APS1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"S74R6HTK2PAKKG4T","VG8YD49WWM","S74R6HTK2PAKKG4T.VG8YD49WWM.6YS6EN2CT7","Reserved","Redis, cache.t2.micro reserved instance applied","2015-10-31","0","Inf","Hrs","0.0090000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.micro","Yes","Standard","1","0.555 GiB","Low to Moderate","Redis",,,"APS1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"S74R6HTK2PAKKG4T","VG8YD49WWM","S74R6HTK2PAKKG4T.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",,,"Quantity","178","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.micro","Yes","Standard","1","0.555 GiB","Low to Moderate","Redis",,,"APS1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"S74R6HTK2PAKKG4T","YTVHEVGPBZ","S74R6HTK2PAKKG4T.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.t2.micro reserved instance applied","2015-10-31","0","Inf","Hrs","0.0100000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.micro","Yes","Standard","1","0.555 GiB","Low to Moderate","Redis",,,"APS1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"S74R6HTK2PAKKG4T","YTVHEVGPBZ","S74R6HTK2PAKKG4T.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",,,"Quantity","79","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.micro","Yes","Standard","1","0.555 GiB","Low to Moderate","Redis",,,"APS1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002",,"ap-southeast-1","Amazon ElastiCache",
"S968H7EVQYS7C8GS","JRTCKXETXF","S968H7EVQYS7C8GS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.355 per  High Memory Quadruple Extra Large Cache node-hour (or partial hour) running Memcached","2024-10-01","0","Inf","Hrs","1.3550000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m2.4xlarge","No","Memory optimized","8","68 GiB","High","Memcached",,,"APS1-NodeUsage:cache.m2.4xlarge","CreateCacheCluster:0001","32","ap-southeast-1","Amazon ElastiCache",
"SBRWWR9RTW69UC4X","JRTCKXETXF","SBRWWR9RTW69UC4X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2384 per m5.2xlarge Cache node-hour (or partial hour) Running Valkey on Outposts","2024-10-01","0","Inf","Hrs","0.2384000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Outposts","cache.m5.2xlarge","Yes","Standard","8","26.04 GiB","Up to 10 Gigabit","Valkey",,,"APS1-Outpost-NodeUsage:cache.m5.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"SCKDUAGX5NGATV5E","JRTCKXETXF","SCKDUAGX5NGATV5E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.749 per  High CPU Extra Large Cache node-hour (or partial hour) running Memcached","2024-10-01","0","Inf","Hrs","0.7490000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.c1.xlarge","No","Compute optimized","8","6.6 GiB","High","Memcached",,,"APS1-NodeUsage:cache.c1.xlarge","CreateCacheCluster:0001","8","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","38NPMPTW36","SDESBWM72QMMJFQ4.38NPMPTW36.6YS6EN2CT7","Reserved","Redis, cache.t4g.medium reserved instance applied","2021-11-01","0","Inf","Hrs","0.0230000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","38NPMPTW36","SDESBWM72QMMJFQ4.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2021-11-01",,,"Quantity","599","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","4NA7Y494T4","SDESBWM72QMMJFQ4.4NA7Y494T4.6YS6EN2CT7","Reserved","Redis, cache.t4g.medium reserved instance applied","2021-11-01","0","Inf","Hrs","0.0650000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","6QCMYABX3D","SDESBWM72QMMJFQ4.6QCMYABX3D.6YS6EN2CT7","Reserved","Redis, cache.t4g.medium reserved instance applied","2021-11-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","6QCMYABX3D","SDESBWM72QMMJFQ4.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2021-11-01",,,"Quantity","530","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","BPH4J8HBKS","SDESBWM72QMMJFQ4.BPH4J8HBKS.6YS6EN2CT7","Reserved","Redis, cache.t4g.medium reserved instance applied","2021-11-01","0","Inf","Hrs","0.0490000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","HU7G6KETJZ","SDESBWM72QMMJFQ4.HU7G6KETJZ.6YS6EN2CT7","Reserved","Redis, cache.t4g.medium reserved instance applied","2021-11-01","0","Inf","Hrs","0.0310000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","HU7G6KETJZ","SDESBWM72QMMJFQ4.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2021-11-01",,,"Quantity","270","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","JRTCKXETXF","SDESBWM72QMMJFQ4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.095 per T4G Medium Cache node-hour (or partial hour) running Redis","2024-10-01","0","Inf","Hrs","0.0950000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","NQ3QZPMQV9","SDESBWM72QMMJFQ4.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Redis, cache.t4g.medium reserved instance applied","2021-11-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SDESBWM72QMMJFQ4","NQ3QZPMQV9","SDESBWM72QMMJFQ4.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2021-11-01",,,"Quantity","1126","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Redis",,,"APS1-NodeUsage:cache.t4g.medium","CreateCacheCluster:0002","2","ap-southeast-1","Amazon ElastiCache",
"SHNVK4F8ZRPR8US8","JRTCKXETXF","SHNVK4F8ZRPR8US8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.149 per m5.xlarge Cache node-hour (or partial hour) Running Redis on Outposts","2024-10-01","0","Inf","Hrs","0.1490000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Outposts","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Redis",,,"APS1-Outpost-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0002","8","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","38NPMPTW36","SJR8RKQ5U56W5K9A.38NPMPTW36.6YS6EN2CT7","Reserved","Redis, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","1.1260000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","38NPMPTW36","SJR8RKQ5U56W5K9A.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","29580.768","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","4NA7Y494T4","SJR8RKQ5U56W5K9A.4NA7Y494T4.6YS6EN2CT7","Reserved","Redis, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","3.1890000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","6QCMYABX3D","SJR8RKQ5U56W5K9A.6QCMYABX3D.6YS6EN2CT7","Reserved","Redis, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","6QCMYABX3D","SJR8RKQ5U56W5K9A.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","26294.016","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","BPH4J8HBKS","SJR8RKQ5U56W5K9A.BPH4J8HBKS.6YS6EN2CT7","Reserved","Redis, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","2.4390000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","HU7G6KETJZ","SJR8RKQ5U56W5K9A.HU7G6KETJZ.6YS6EN2CT7","Reserved","Redis, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","1.5240000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","HU7G6KETJZ","SJR8RKQ5U56W5K9A.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","13352.43","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","JRTCKXETXF","SJR8RKQ5U56W5K9A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.69 per Gen Purpose m7g.12xlarge node hour running Memcached","2024-10-01","0","Inf","Hrs","4.6900000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","NQ3QZPMQV9","SJR8RKQ5U56W5K9A.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Redis, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SJR8RKQ5U56W5K9A","NQ3QZPMQV9","SJR8RKQ5U56W5K9A.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","55463.94","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Redis",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0002","96","ap-southeast-1","Amazon ElastiCache",
"SXXPYJWDE2839HU7","JRTCKXETXF","SXXPYJWDE2839HU7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.853 per r5.4xlarge Cache node-hour (or partial hour) Running Memcached on Outposts","2024-10-01","0","Inf","Hrs","0.8530000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Outposts","cache.r5.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Memcached",,,"APS1-Outpost-NodeUsage:cache.r5.4xlarge","CreateCacheCluster:0001","32","ap-southeast-1","Amazon ElastiCache",
"T4ETJHXCBR2PWARN","38NPMPTW36","T4ETJHXCBR2PWARN.38NPMPTW36.6YS6EN2CT7","Reserved","Redis, cache.r7g.2xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.2520000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.2xlarge","Yes","Memory optimized","8","52.82 GiB","Up to 15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.2xlarge","CreateCacheCluster:0002","16","ap-southeast-1","Amazon ElastiCache",
"T4ETJHXCBR2PWARN","38NPMPTW36","T4ETJHXCBR2PWARN.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","6609.946","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.2xlarge","Yes","Memory optimized","8","52.82 GiB","Up to 15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.2xlarge","CreateCacheCluster:0002","16","ap-southeast-1","Amazon ElastiCache",
"T4ETJHXCBR2PWARN","4NA7Y494T4","T4ETJHXCBR2PWARN.4NA7Y494T4.6YS6EN2CT7","Reserved","Redis, cache.r7g.2xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.7130000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.2xlarge","Yes","Memory optimized","8","52.82 GiB","Up to 15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.2xlarge","CreateCacheCluster:0002","16","ap-southeast-1","Amazon ElastiCache",
