"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Storage","Storage Media","usageType","operation","Compute type","ECU","Memory (GiB)","Region Code","serviceName"
"28Q2WUJBJ4SH6ZQG","HU7G6KETJZ","28Q2WUJBJ4SH6ZQG.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-09-01",,,"Quantity","2899","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","JRTCKXETXF","28Q2WUJBJ4SH6ZQG.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD $0.988/Hr i4g.2xlarge.search - US East (N. Virginia)","2024-10-01","0","Inf","Hrs","0.9880000000","USD",,,,"Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","NQ3QZPMQV9","28Q2WUJBJ4SH6ZQG.NQ3QZPMQV9.6YS6EN2CT7","Reserved","AmazonOpenSearchService, i4g.2xlarge.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","NQ3QZPMQV9","28Q2WUJBJ4SH6ZQG.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-09-01",,,"Quantity","12463","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"2AACZP7Q9QEUN827","38NPMPTW36","2AACZP7Q9QEUN827.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.4xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","0.5460000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.4xlarge.search","Yes","Storage optimized","16","1 x 7500 SSD",,"ESInstance:im4gn.4xlarge","ESDomain",,"53","64","us-east-1","Amazon OpenSearch Service"
"2AACZP7Q9QEUN827","38NPMPTW36","2AACZP7Q9QEUN827.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2023-10-01",,,"Quantity","14340.996","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.4xlarge.search","Yes","Storage optimized","16","1 x 7500 SSD",,"ESInstance:im4gn.4xlarge","ESDomain",,"53","64","us-east-1","Amazon OpenSearch Service"
"2AACZP7Q9QEUN827","4NA7Y494T4","2AACZP7Q9QEUN827.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.4xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","1.5060000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.4xlarge.search","Yes","Storage optimized","16","1 x 7500 SSD",,"ESInstance:im4gn.4xlarge","ESDomain",,"53","64","us-east-1","Amazon OpenSearch Service"
"2AACZP7Q9QEUN827","6QCMYABX3D","2AACZP7Q9QEUN827.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.4xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.4xlarge.search","Yes","Storage optimized","16","1 x 7500 SSD",,"ESInstance:im4gn.4xlarge","ESDomain",,"53","64","us-east-1","Amazon OpenSearch Service"
"2AACZP7Q9QEUN827","6QCMYABX3D","2AACZP7Q9QEUN827.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2023-10-01",,,"Quantity","12428.863","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.4xlarge.search","Yes","Storage optimized","16","1 x 7500 SSD",,"ESInstance:im4gn.4xlarge","ESDomain",,"53","64","us-east-1","Amazon OpenSearch Service"
"2AACZP7Q9QEUN827","BPH4J8HBKS","2AACZP7Q9QEUN827.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.4xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","1.1350000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.4xlarge.search","Yes","Storage optimized","16","1 x 7500 SSD",,"ESInstance:im4gn.4xlarge","ESDomain",,"53","64","us-east-1","Amazon OpenSearch Service"
"2AACZP7Q9QEUN827","HU7G6KETJZ","2AACZP7Q9QEUN827.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.4xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","0.7310000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.4xlarge.search","Yes","Storage optimized","16","1 x 7500 SSD",,"ESInstance:im4gn.4xlarge","ESDomain",,"53","64","us-east-1","Amazon OpenSearch Service"
